rowNumber,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
1537,0553293761,Dazzle,Judith Krantz,1992,Bantam Books,http://images.amazon.com/images/P/0553293761.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553293761.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553293761.01.LZZZZZZZ.jpg
1538,0312950586,Every Living Thing,James Herriot,1996,St. Martin's Press,http://images.amazon.com/images/P/0312950586.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312950586.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312950586.01.LZZZZZZZ.jpg
1539,0553250426,The Clan of the Cave Bear (Earth's Children (Paperback)),Jean M. Auel,1984,Bantam Books,http://images.amazon.com/images/P/0553250426.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553250426.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553250426.01.LZZZZZZZ.jpg
1540,051512219X,Small Town Girl,Lavyrle Spencer,1998,Jove Books,http://images.amazon.com/images/P/051512219X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051512219X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051512219X.01.LZZZZZZZ.jpg
1541,0671525743,Night Whispers,Judith McNaught,1999,Pocket,http://images.amazon.com/images/P/0671525743.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671525743.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671525743.01.LZZZZZZZ.jpg
1542,0061094595,Calder Pride,Janet Dailey,2000,HarperTorch,http://images.amazon.com/images/P/0061094595.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061094595.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061094595.01.LZZZZZZZ.jpg
1543,8477270120,Tap d'escopeta (MÃ­nima de butxaca),Carles Casajuana,1987,Edicions dels Quaderns Crema,http://images.amazon.com/images/P/8477270120.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8477270120.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8477270120.01.LZZZZZZZ.jpg
1544,8429725792,Les illes grogues: Tres novelÂ¨les romÃ ntiques (El BalancÃ­),VicenÃ§ Villatoro,1987,Edicions 62,http://images.amazon.com/images/P/8429725792.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8429725792.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8429725792.01.LZZZZZZZ.jpg
1545,8420979716,Evangeli gris (Biblioteca A tot vent),VicenÃ§ Villatoro,1982,Edicions Proa,http://images.amazon.com/images/P/8420979716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8420979716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8420979716.01.LZZZZZZZ.jpg
1546,8474102944,El parany suÃ­s (La Negra),MagÃ­ RosellÃ³,1987,Edicions de la Magrana,http://images.amazon.com/images/P/8474102944.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8474102944.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8474102944.01.LZZZZZZZ.jpg
1547,8475960650,Els conys saborosos (Tros de paper),ValeriÃ  Pujol,1986,EmpÃºries,http://images.amazon.com/images/P/8475960650.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8475960650.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8475960650.01.LZZZZZZZ.jpg
1548,848300402X,L'adoraciÃ³ perpÃ¨tua (ColÂ¨lecciÃ³ clÃ¡ssica),LluÃ­s Ma TodÃ³,1997,Columna,http://images.amazon.com/images/P/848300402X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/848300402X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/848300402X.01.LZZZZZZZ.jpg
1549,8478092943,Els plaers ficticis,LluÃ­s Ma TodÃ³,1991,Columna,http://images.amazon.com/images/P/8478092943.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8478092943.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8478092943.01.LZZZZZZZ.jpg
1550,8429728937,TrÃ­ptics (El BalancÃ­),Maria-AntÃ²nia Oliver,1989,Edicions 62,http://images.amazon.com/images/P/8429728937.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8429728937.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8429728937.01.LZZZZZZZ.jpg
1551,8429729119,A la vora del pou (El BalancÃ­),J. M Sala-Valldaura,1989,Edicions 62,http://images.amazon.com/images/P/8429729119.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8429729119.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8429729119.01.LZZZZZZZ.jpg
1552,8486433770,Fora de joc,Rafael Vallbona,1987,Columna,http://images.amazon.com/images/P/8486433770.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8486433770.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8486433770.01.LZZZZZZZ.jpg
1553,225314696X,Contes de fÃ?Â©es Ã?Â  l'usage des moyennes personnes,Boris Vian,2002,LGF,http://images.amazon.com/images/P/225314696X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/225314696X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/225314696X.01.LZZZZZZZ.jpg
1554,847223973X,Que Se Mueran Los Feos (Fabula),Boris Vian,2002,Tusquets,http://images.amazon.com/images/P/847223973X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/847223973X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/847223973X.01.LZZZZZZZ.jpg
1555,8433920081,El Almuerzo Desnudo,William S. Burroughs,1995,Anagrama,http://images.amazon.com/images/P/8433920081.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8433920081.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8433920081.01.LZZZZZZZ.jpg
1556,8401422825,Fahrenheit 451,Ray Bradbury,1993,"Plaza &amp; Janes Editores, S.A.",http://images.amazon.com/images/P/8401422825.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8401422825.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8401422825.01.LZZZZZZZ.jpg
1557,2070567842,Folio Junior: L'histoire De Monsieur Sommer,Su>skind-Sempe,0,Gallimard-Jeunesse,http://images.amazon.com/images/P/2070567842.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2070567842.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2070567842.01.LZZZZZZZ.jpg
1558,0446358592,By the Rivers of Babylon,Nelson DeMille,1990,Warner Books,http://images.amazon.com/images/P/0446358592.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446358592.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446358592.01.LZZZZZZZ.jpg
1559,0446600466,Black Market,James Patterson,1994,Warner Books,http://images.amazon.com/images/P/0446600466.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446600466.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446600466.01.LZZZZZZZ.jpg
1560,0425098834,If Morning Ever Comes,Anne Tyler,1983,Berkley Publishing Group,http://images.amazon.com/images/P/0425098834.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425098834.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425098834.01.LZZZZZZZ.jpg
1561,0345409051,Errands,Judith Guest,1998,Ballantine Books,http://images.amazon.com/images/P/0345409051.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345409051.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345409051.01.LZZZZZZZ.jpg
1562,0446600474,Season of the Machete,James Patterson,1995,Warner Books,http://images.amazon.com/images/P/0446600474.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446600474.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446600474.01.LZZZZZZZ.jpg
1563,0140272100,Vanished,Mary McGarry Morris,1997,Penguin Books,http://images.amazon.com/images/P/0140272100.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140272100.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140272100.01.LZZZZZZZ.jpg
1564,0446364800,The General's Daughter,Nelson DeMille,1993,Warner Books,http://images.amazon.com/images/P/0446364800.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446364800.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446364800.01.LZZZZZZZ.jpg
1565,0679450408,Silent Witness,Richard North Patterson,1997,Random House Inc,http://images.amazon.com/images/P/0679450408.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679450408.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679450408.01.LZZZZZZZ.jpg
1566,0613028155,The Neverending Story,Michael Ende,1999,Sagebrush Bound,http://images.amazon.com/images/P/0613028155.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0613028155.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0613028155.01.LZZZZZZZ.jpg
1567,034543014X,The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure (The 'Good Parts' Version),William Goldman,1998,Ballantine Books,http://images.amazon.com/images/P/034543014X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034543014X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034543014X.01.LZZZZZZZ.jpg
1568,1563895730,Sandman: The Dream Hunters,Neil Gaiman,1999,DC Comics,http://images.amazon.com/images/P/1563895730.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1563895730.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1563895730.01.LZZZZZZZ.jpg
1569,1563890356,"Season of Mists (Sandman, Book 4)",Neil Gaiman,1999,DC Comics,http://images.amazon.com/images/P/1563890356.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1563890356.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1563890356.01.LZZZZZZZ.jpg
1570,0345294688,Bloodcurdling Tales of Horror,H. P. Lovecraft,1982,Del Rey Books,http://images.amazon.com/images/P/0345294688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345294688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345294688.01.LZZZZZZZ.jpg
1571,1566197589,Lady Chatterleys Lover,D H Lawrence,0,Barnes Noble Books,http://images.amazon.com/images/P/1566197589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1566197589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1566197589.01.LZZZZZZZ.jpg
1572,0871131811,Zodiac: The Eco-Thriller,Neal Stephenson,1988,Pub Group West,http://images.amazon.com/images/P/0871131811.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0871131811.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0871131811.01.LZZZZZZZ.jpg
1573,0375713549,Fletch (Vintage Crime/Black Lizard),Gregory McDonald,2002,Vintage Books USA,http://images.amazon.com/images/P/0375713549.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375713549.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375713549.01.LZZZZZZZ.jpg
1574,0061020699,Equal Rites (Discworld Novels (Paperback)),Terry Pratchett,2000,HarperTorch,http://images.amazon.com/images/P/0061020699.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061020699.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061020699.01.LZZZZZZZ.jpg
1575,086140324X,Colour of Magic (Discworld Novels (Hardcover)),Terry Pratchett,1989,Colin Smythe,http://images.amazon.com/images/P/086140324X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/086140324X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/086140324X.01.LZZZZZZZ.jpg
1576,156389226X,"Dream Country (Sandman, Book 3)",Neil Gaiman,1999,DC Comics,http://images.amazon.com/images/P/156389226X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/156389226X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/156389226X.01.LZZZZZZZ.jpg
1577,1401200893,"Endless Nights (The Sandman, Book 11)",Neil Gaiman,2003,DC Comics,http://images.amazon.com/images/P/1401200893.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1401200893.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1401200893.01.LZZZZZZZ.jpg
1578,0373650132,Marriage By Contract  (36 Hours) (Harlequin 36 Hours),Sandra Steffen,1998,Harlequin,http://images.amazon.com/images/P/0373650132.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373650132.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373650132.01.LZZZZZZZ.jpg
1579,0671786113,Fair Haven,JoAnn Ross,2000,Pocket,http://images.amazon.com/images/P/0671786113.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671786113.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671786113.01.LZZZZZZZ.jpg
1580,0373822456,The Return of Caine O'Halloran,JoAnn Ross,2000,Harlequin Books,http://images.amazon.com/images/P/0373822456.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373822456.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373822456.01.LZZZZZZZ.jpg
1581,0061092819,Together Alone,Barbara Delinsky,1996,HarperTorch,http://images.amazon.com/images/P/0061092819.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061092819.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061092819.01.LZZZZZZZ.jpg
1582,0373224540,"Watch Over Me  (Rocky Mountain Rescue) (Harlequin Intrigue, No 454)",David Bishop,1998,Harlequin,http://images.amazon.com/images/P/0373224540.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373224540.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373224540.01.LZZZZZZZ.jpg
1583,0373825617,Contract: Paternity (Delta Justice) (Harlequin Delta Justice),Jasmne Cresswell,1997,Harlequin,http://images.amazon.com/images/P/0373825617.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373825617.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373825617.01.LZZZZZZZ.jpg
1584,0373707711,"Father Of Two (The Daddy School) (Harlequin Superromance, No 771)",Caroline Arnold,1997,Harlequin,http://images.amazon.com/images/P/0373707711.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373707711.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373707711.01.LZZZZZZZ.jpg
1585,0373708130,"Julia (Circle Of Friends) (Harlequin Superromance, 813)",Shannon Waverly,1998,Harlequin,http://images.amazon.com/images/P/0373708130.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373708130.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373708130.01.LZZZZZZZ.jpg
1586,0373241739,"Stallion Tamer (Cowboys Of The Southwest) (Special Edition , No 1173)",Lindsay McKenna,1998,Silhouette,http://images.amazon.com/images/P/0373241739.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373241739.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373241739.01.LZZZZZZZ.jpg
1587,037326240X,Meadowlark (Worldwide Library Mysteries),Sheila Simonson,1997,Worldwide Library,http://images.amazon.com/images/P/037326240X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037326240X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037326240X.01.LZZZZZZZ.jpg
1588,0373825692,"For The Love Of Beau (Delta Justice) (Delta Justice , No 9)",Margaret St. George,1998,Harlequin,http://images.amazon.com/images/P/0373825692.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373825692.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373825692.01.LZZZZZZZ.jpg
1589,0373166613,"Cowboy Groom (4 Brides For 4 Brothers) (American Romance, No 661)",Judy Christenberry,1996,Harlequin,http://images.amazon.com/images/P/0373166613.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373166613.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373166613.01.LZZZZZZZ.jpg
1590,0312869592,Jack of Kinrowan : Jack the Giant-Killer and Drink Down the Moon,Charles de Lint,1999,Tor Books,http://images.amazon.com/images/P/0312869592.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312869592.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312869592.01.LZZZZZZZ.jpg
1591,0140328734,Danny the Champion of the World,Roald Dahl,1988,Puffin Books,http://images.amazon.com/images/P/0140328734.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140328734.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140328734.01.LZZZZZZZ.jpg
1592,1563892251,"The Doll's House (Sandman, Book 2)",Neil Gaiman,1999,DC Comics,http://images.amazon.com/images/P/1563892251.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1563892251.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1563892251.01.LZZZZZZZ.jpg
1593,1563892464,Mr. Punch,Neil Gaiman,1995,DC Comics,http://images.amazon.com/images/P/1563892464.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1563892464.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1563892464.01.LZZZZZZZ.jpg
1594,038097827X,The Wolves in the Walls,Neil Gaiman,2003,HarperCollins,http://images.amazon.com/images/P/038097827X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038097827X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038097827X.01.LZZZZZZZ.jpg
1595,0312874014,Tapping the Dream Tree,Charles de Lint,2002,Tor Books,http://images.amazon.com/images/P/0312874014.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312874014.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312874014.01.LZZZZZZZ.jpg
1596,0312873972,The Onion Girl,Charles De Lint,2001,Tor Books,http://images.amazon.com/images/P/0312873972.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312873972.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312873972.01.LZZZZZZZ.jpg
1597,1565041992,The Day I Swapped My Dad for 2 Goldfish,Neil Gaiman,1998,White Wolf Games Studio,http://images.amazon.com/images/P/1565041992.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1565041992.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1565041992.01.LZZZZZZZ.jpg
1598,014143967X,Hard Times,Charles Dickens,2003,Penguin Books,http://images.amazon.com/images/P/014143967X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014143967X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014143967X.01.LZZZZZZZ.jpg
1599,038070174X,The Ambassador's Women,Catherine Gaskin,1990,Harper Mass Market Paperbacks (Mm),http://images.amazon.com/images/P/038070174X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038070174X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038070174X.01.LZZZZZZZ.jpg
1600,0804108552,Dead in the Water,Julie Smith,1993,Fawcett Books,http://images.amazon.com/images/P/0804108552.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804108552.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804108552.01.LZZZZZZZ.jpg
1601,0373708149,"O Little Town Of Glory  (Men Of Glory) (Harlequin Superromance, 814)",Judith Bowen,1998,Harlequin,http://images.amazon.com/images/P/0373708149.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373708149.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373708149.01.LZZZZZZZ.jpg
1602,0373242441,"Dream Groom  (Brides Of Bradley House) (Silhouette Special Edition, 1244)",Susan Mallery,1999,Silhouette,http://images.amazon.com/images/P/0373242441.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373242441.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373242441.01.LZZZZZZZ.jpg
1603,0451150244,Pet Sematary,Stephen King,1984,Signet Book,http://images.amazon.com/images/P/0451150244.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451150244.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451150244.01.LZZZZZZZ.jpg
1604,0385134681,Family Affairs,Catherine Gaskin,1980,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385134681.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385134681.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385134681.01.LZZZZZZZ.jpg
1605,0553350072,Witness for the Prosecution,Agatha Christie,1987,Bantam Doubleday Dell,http://images.amazon.com/images/P/0553350072.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553350072.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553350072.01.LZZZZZZZ.jpg
1606,0380973634,Neverwhere,Neil Gaiman,1997,William Morrow,http://images.amazon.com/images/P/0380973634.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380973634.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380973634.01.LZZZZZZZ.jpg
1607,0765300222,Into the Green,Charles de Lint,2001,Orb Books,http://images.amazon.com/images/P/0765300222.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765300222.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765300222.01.LZZZZZZZ.jpg
1608,0441008615,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Neil Gaiman,2001,Ace Books,http://images.amazon.com/images/P/0441008615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441008615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441008615.01.LZZZZZZZ.jpg
1609,0679405828,Jane Eyre (Everyman's Library Series),Charlotte Bronte,1991,Unknown Publisher - Being Researched,http://images.amazon.com/images/P/0679405828.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679405828.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679405828.01.LZZZZZZZ.jpg
1610,0140367470,The Three Musketeers (Puffin Classics),Alexandre Dumas,1995,Puffin Books,http://images.amazon.com/images/P/0140367470.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140367470.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140367470.01.LZZZZZZZ.jpg
1611,0345434803,"The Vampire Armand (The Vampire Chronicles, Book 6)",Anne Rice,2000,Ballantine Books,http://images.amazon.com/images/P/0345434803.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345434803.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345434803.01.LZZZZZZZ.jpg
1612,037370951X,First Family Of Texas (Home On The Ranch) (Harlequin Super Romance),K. N. Casper,2000,Harlequin,http://images.amazon.com/images/P/037370951X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037370951X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037370951X.01.LZZZZZZZ.jpg
